node_id,original_index,entity_name,entity_id,entity_source,entity_type
9783,21000,Benzilone,DB13369,DrugBank,drug
9784,21001,Difemerine,DB13380,DrugBank,drug
9785,21002,Phenglutarimide,DB13413,DrugBank,drug
9786,21003,Mazaticol,DB13448,DrugBank,drug
9787,21004,Nicomorphine,DB13454,DrugBank,drug
9788,21005,Etybenzatropine,DB13468,DrugBank,drug
9789,21006,Meptazinol,DB13478,DrugBank,drug
9790,21007,Emepronium,DB13505,DrugBank,drug
9791,21008,Bevonium,DB13542,DrugBank,drug
9792,21009,Gallamine,DB13584,DrugBank,drug
9793,21010,Phenoperidine,DB13605,DrugBank,drug
9794,21011,Phenazocine,DB13606,DrugBank,drug
9795,21012,Bornaprine,DB13619,DrugBank,drug
9796,21013,Etanautine,DB13636,DrugBank,drug
9797,21014,Alcuronium,DB13648,DrugBank,drug
9798,21015,Tiemonium iodide,DB13666,DrugBank,drug
9799,21016,Dihexyverine,DB13678,DrugBank,drug
9800,21017,Sodium tartrate,DB13707,DrugBank,drug
9801,21018,Camylofin,DB13738,DrugBank,drug
9802,21019,Fenpiverinium,DB13759,DrugBank,drug
9803,21020,Emetonium iodide,DB13769,DrugBank,drug
9804,21021,Tilidine,DB13787,DrugBank,drug
9805,21022,Pipenzolate,DB13844,DrugBank,drug
9806,21023,Timepidium,DB13850,DrugBank,drug
9807,21024,Deacetylbisacodyl,DB14232,DrugBank,drug
9808,21025,Sodium ascorbate,DB14482,DrugBank,drug
9809,21026,"Sodium phosphate, dibasic, unspecified form",DB14504,DrugBank,drug
9810,21027,Sodium cation,DB14516,DrugBank,drug
9811,21028,Sulfate ion,DB14546,DrugBank,drug
9812,21029,Plantago ovata seed,DB14585,DrugBank,drug
9813,21030,Calcium polycarbophil,DB14684,DrugBank,drug
9814,21031,Konjac mannan,DB14963,DrugBank,drug
9815,21032,"Carfentanil, C-11",DB15360,DrugBank,drug
9816,21033,Benzhydrocodone,DB15465,DrugBank,drug
9817,21034,Alloin,DB15477,DrugBank,drug
9818,21035,Frangula purshiana bark,DB15478,DrugBank,drug
9819,21036,Resolvin E1,DB13105,DrugBank,drug
9820,21037,Indium In-111 satumomab pendetide,DB00057,DrugBank,drug
9821,21038,Digoxin Immune Fab (Ovine),DB00076,DrugBank,drug
9822,21039,Dexpropranolol,DB03322,DrugBank,drug
9823,21040,Pexelizumab,DB04949,DrugBank,drug
9824,21041,Bectumomab,DB04962,DrugBank,drug
9825,21042,Adecatumumab,DB05006,DrugBank,drug
9826,21043,Bavituximab,DB05136,DrugBank,drug
9827,21044,Rozrolimupab,DB05209,DrugBank,drug
9828,21045,XTL-001,DB05405,DrugBank,drug
9829,21046,NAV 1800,DB05437,DrugBank,drug
9830,21047,Otelixizumab,DB05496,DrugBank,drug
9831,21048,AMG 108,DB05545,DrugBank,drug
9832,21049,Iratumumab,DB05550,DrugBank,drug
9833,21050,Enokizumab,DB05555,DrugBank,drug
9834,21051,Veltuzumab,DB05656,DrugBank,drug
9835,21052,IPH 2101,DB06049,DrugBank,drug
9836,21053,Nimotuzumab,DB06192,DrugBank,drug
9837,21054,BIIB015,DB06304,DrugBank,drug
9838,21055,Sonepcizumab,DB06305,DrugBank,drug
9839,21056,Motavizumab,DB06310,DrugBank,drug
9840,21057,Diethylnorspermine,DB06445,DrugBank,drug
9841,21058,Apolizumab,DB06467,DrugBank,drug
9842,21059,Lerdelimumab,DB06557,DrugBank,drug
9843,21060,Teplizumab,DB06606,DrugBank,drug
9844,21061,Volociximab,DB06647,DrugBank,drug
9845,21062,Tetanus Immune Globulin,DB11604,DrugBank,drug
9846,21063,Human Varicella-Zoster Immune Globulin,DB11621,DrugBank,drug
9847,21064,Conatumumab,DB11646,DrugBank,drug
9848,21065,Tabalumab,DB11657,DrugBank,drug
9849,21066,Ficlatuzumab,DB11680,DrugBank,drug
9850,21067,Figitumumab,DB11685,DrugBank,drug
9851,21068,Bapineuzumab,DB11715,DrugBank,drug
9852,21069,Angiotensin 1-7,DB11720,DrugBank,drug
9853,21070,Onartuzumab,DB11746,DrugBank,drug
9854,21071,Solanezumab,DB11756,DrugBank,drug
9855,21072,Lampalizumab,DB11826,DrugBank,drug
9856,21073,Dalotuzumab,DB11840,DrugBank,drug
9857,21074,Emibetuzumab,DB11849,DrugBank,drug
9858,21075,Ublituximab,DB11850,DrugBank,drug
9859,21076,Ligelizumab,DB11856,DrugBank,drug
9860,21077,Seribantumab,DB11857,DrugBank,drug
9861,21078,Landogrozumab,DB11862,DrugBank,drug
9862,21079,Vadastuximab Talirine,DB11884,DrugBank,drug
9863,21080,Varlilumab,DB11930,DrugBank,drug
9864,21081,Crenezumab,DB11959,DrugBank,drug
9865,21082,Rilotumumab,DB11972,DrugBank,drug
9866,21083,Anifrolumab,DB11976,DrugBank,drug
9867,21084,Gantenerumab,DB12034,DrugBank,drug
9868,21085,Visilizumab,DB12053,DrugBank,drug
9869,21086,BQ-123,DB12054,DrugBank,drug
9870,21087,Patritumab,DB12090,DrugBank,drug
9871,21088,Fulranumab,DB12102,DrugBank,drug
9872,21089,Tarextumab,DB12104,DrugBank,drug
9873,21090,Duligotuzumab,DB12142,DrugBank,drug
9874,21091,Simtuzumab,DB12152,DrugBank,drug
9875,21092,Fasinumab,DB12157,DrugBank,drug
9876,21093,Tralokinumab,DB12169,DrugBank,drug
9877,21094,Etrolizumab,DB12189,DrugBank,drug
9878,21095,Ganitumab,DB12205,DrugBank,drug
9879,21096,Etaracizumab,DB12213,DrugBank,drug
9880,21097,Inclacumab,DB12246,DrugBank,drug
9881,21098,Ascrinvacumab,DB12261,DrugBank,drug
9882,21099,Aducanumab,DB12274,DrugBank,drug
9883,21100,GS-5745,DB12296,DrugBank,drug
9884,21101,Vanucizumab,DB12317,DrugBank,drug
9885,21102,Labetuzumab govitecan,DB12331,DrugBank,drug
9886,21103,Tanezumab,DB12335,DrugBank,drug
9887,21104,Ensituximab,DB12342,DrugBank,drug
9888,21105,Fezakinumab,DB12344,DrugBank,drug
9889,21106,Dusigitumab,DB12363,DrugBank,drug
9890,21107,Fresolimumab,DB12396,DrugBank,drug
9891,21108,Indusatumab vedotin,DB12413,DrugBank,drug
9892,21109,Bococizumab,DB12456,DrugBank,drug
9893,21110,Promestriene,DB12487,DrugBank,drug
9894,21111,Mavrilimumab,DB12534,DrugBank,drug
9895,21112,Blosozumab,DB12560,DrugBank,drug
9896,21113,Bimagrumab,DB12584,DrugBank,drug
9897,21114,Tovetumab,DB12609,DrugBank,drug
9898,21115,Lumretuzumab,DB12683,DrugBank,drug
9899,21116,Intetumumab,DB12701,DrugBank,drug
9900,21117,Carlumab,DB12718,DrugBank,drug
9901,21118,Demcizumab,DB12734,DrugBank,drug
9902,21119,Abituzumab,DB12775,DrugBank,drug
9903,21120,Ecromeximab,DB12797,DrugBank,drug
9904,21121,Naptumomab Estafenatox,DB12807,DrugBank,drug
9905,21122,Crotedumab,DB12815,DrugBank,drug
9906,21123,Concizumab,DB12820,DrugBank,drug
9907,21124,Depatuxizumab,DB12826,DrugBank,drug
9908,21125,Rontalizumab,DB12844,DrugBank,drug
9909,21126,Clazakizumab,DB12849,DrugBank,drug
9910,21127,Ozanezumab,DB12891,DrugBank,drug
9911,21128,Bimekizumab,DB12917,DrugBank,drug
9912,21129,Milatuzumab,DB12943,DrugBank,drug
9913,21130,Robatumumab,DB12976,DrugBank,drug
9914,21131,Rovalpituzumab Tesirine,DB13017,DrugBank,drug
9915,21132,Namilumab,DB13037,DrugBank,drug
9916,21133,Racotumomab,DB13045,DrugBank,drug
9917,21134,Tregalizumab,DB13073,DrugBank,drug
9918,21135,Olokizumab,DB13127,DrugBank,drug
9919,21136,Guanoxan,DB13211,DrugBank,drug
9920,21137,Edrecolomab,DB13375,DrugBank,drug
9921,21138,Guanoxabenz,DB13410,DrugBank,drug
9922,21139,Tolonidine,DB13429,DrugBank,drug
9923,21140,Cadralazine,DB13452,DrugBank,drug
9924,21141,Nebacumab,DB13535,DrugBank,drug
9925,21142,Bietaserpine,DB13575,DrugBank,drug
9926,21143,Guanazodine,DB13604,DrugBank,drug
9927,21144,Methoserpidine,DB13631,DrugBank,drug
9928,21145,Guanoclor,DB13779,DrugBank,drug
9929,21146,Human cytomegalovirus immune globulin,DB13886,DrugBank,drug
9930,21147,Sulesomab,DB13976,DrugBank,drug
9931,21148,Besilesomab,DB13979,DrugBank,drug
9932,21149,Benazeprilat,DB14125,DrugBank,drug
9933,21150,Fosinoprilat,DB14207,DrugBank,drug
9934,21151,Ramiprilat,DB14208,DrugBank,drug
9935,21152,Fanolesomab,DB14211,DrugBank,drug
9936,21153,Perindoprilat,DB14213,DrugBank,drug
9937,21154,Quinaprilat,DB14217,DrugBank,drug
9938,21155,Lecanemab,DB14580,DrugBank,drug
9939,21156,Setrusumab,DB14778,DrugBank,drug
9940,21157,Gancotamab,DB14784,DrugBank,drug
9941,21158,Anetumab ravtansine,DB14809,DrugBank,drug
9942,21159,Icrucumab,DB14824,DrugBank,drug
9943,21160,Codrituzumab,DB14843,DrugBank,drug
9944,21161,Xentuzumab,DB14871,DrugBank,drug
9945,21162,Lintuzumab,DB14877,DrugBank,drug
9946,21163,Vobarilizumab,DB14891,DrugBank,drug
9947,21164,Parsatuzumab,DB14897,DrugBank,drug
9948,21165,Emactuzumab,DB14905,DrugBank,drug
9949,21166,Bevacizumab zirconium Zr-89,DB14907,DrugBank,drug
9950,21167,Refanezumab,DB14908,DrugBank,drug
9951,21168,Bermekimab,DB14947,DrugBank,drug
9952,21169,Pamrevlumab,DB14952,DrugBank,drug
9953,21170,Opicinumab,DB14959,DrugBank,drug
9954,21171,Dalantercept,DB14988,DrugBank,drug
9955,21172,Pateclizumab,DB14997,DrugBank,drug
9956,21173,Gremubamab,DB15014,DrugBank,drug
9957,21174,Apomab,DB15022,DrugBank,drug
9958,21175,Ipafricept,DB15045,DrugBank,drug
9959,21176,Abrilumab,DB15076,DrugBank,drug
9960,21177,Frovocimab,DB15089,DrugBank,drug
9961,21178,Tezepelumab,DB15090,DrugBank,drug
9962,21179,Tigatuzumab,DB15101,DrugBank,drug
9963,21180,Telisotuzumab vedotin,DB15104,DrugBank,drug
9964,21181,Utomilumab,DB15113,DrugBank,drug
9965,21182,Zolbetuximab,DB15118,DrugBank,drug
9966,21183,Ponezumab,DB15135,DrugBank,drug
9967,21184,Asunercept,DB15160,DrugBank,drug
9968,21185,Suvratoxumab,DB15172,DrugBank,drug
9969,21186,Mitazalimab,DB15225,DrugBank,drug
9970,21187,Nemolizumab,DB15252,DrugBank,drug
9971,21188,Imlifidase,DB15258,DrugBank,drug
9972,21189,Gedivumab,DB15277,DrugBank,drug
9973,21190,Valanafusp alfa,DB15336,DrugBank,drug
9974,21191,Sofituzumab vedotin,DB15349,DrugBank,drug
9975,21192,Evinacumab,DB15354,DrugBank,drug
9976,21193,Istiratumab,DB15363,DrugBank,drug
9977,21194,Pidilizumab,DB15383,DrugBank,drug
9978,21195,GMA-161,DB15397,DrugBank,drug
9979,21196,Ladiratuzumab vedotin,DB15409,DrugBank,drug
9980,21197,Tomaralimab,DB15415,DrugBank,drug
9981,21198,Vesencumab,DB15428,DrugBank,drug
9982,21199,Pinatuzumab vedotin,DB15432,DrugBank,drug
9983,21200,Lulizumab pegol,DB15441,DrugBank,drug
9984,21201,Lorukafusp alfa,DB15443,DrugBank,drug
9985,21202,Naratuximab emtansine,DB15453,DrugBank,drug
9986,21203,Zenocutuzumab,DB15559,DrugBank,drug
9987,21204,Oxaprotiline,DB09307,DrugBank,drug
9988,21205,Amitriptylinoxide,DB13114,DrugBank,drug
9989,21206,Dibenzepin,DB13225,DrugBank,drug
9990,21207,Quinupramine,DB13246,DrugBank,drug
9991,21208,Melitracen,DB13384,DrugBank,drug
9992,21209,Iprindole,DB13496,DrugBank,drug
9993,21210,Imipramine oxide,DB13782,DrugBank,drug
9994,21211,Calcium ascorbate,DB14483,DrugBank,drug
9995,21212,Niacinamide ascorbate,DB14486,DrugBank,drug
9996,21213,NBI-6024,DB05819,DrugBank,drug
9997,21214,Benfluorex,DB09022,DrugBank,drug
9998,21215,Garlic,DB10532,DrugBank,drug
9999,21216,Allicin,DB11780,DrugBank,drug
10000,21217,"2,4-thiazolidinedione",DB11898,DrugBank,drug
10001,21218,Carmegliptin,DB12268,DrugBank,drug
10002,21219,Remogliflozin etabonate,DB12935,DrugBank,drug
10003,21220,Metildigoxin,DB13401,DrugBank,drug
10004,21221,Guar gum,DB13446,DrugBank,drug
10005,21222,Taspoglutide,DB14027,DrugBank,drug
10006,21223,Englitazone,DB14035,DrugBank,drug
10007,21224,Tirzepatide,DB15171,DrugBank,drug
10008,21225,Gastric inhibitory polypeptide,DB15217,DrugBank,drug
10009,21226,Trandolaprilat,DB14209,DrugBank,drug
10010,21227,Moexiprilat,DB14210,DrugBank,drug
10011,21228,Quinoline Yellow WS,DB14231,DrugBank,drug
10012,21229,Xanomeline,DB15357,DrugBank,drug
10013,21230,Paclitaxel trevatide,DB06171,DrugBank,drug
10014,21231,Nitrous oxide,DB06690,DrugBank,drug
10015,21232,Oleandrin,DB12843,DrugBank,drug
10016,21233,Cymarin,DB13240,DrugBank,drug
10017,21234,Proscillaridin,DB13307,DrugBank,drug
10018,21235,Lanatoside C,DB13467,DrugBank,drug
10019,21236,Gitoformate,DB13537,DrugBank,drug
10020,21237,Peruvoside,DB13756,DrugBank,drug
10021,21238,Paclitaxel poliglumex,DB13809,DrugBank,drug
10022,21239,Lymecycline,DB00256,DrugBank,drug
10023,21240,Clomocycline,DB00453,DrugBank,drug
10024,21241,Sulfametopyrazine,DB00664,DrugBank,drug
10025,21242,Rolitetracycline,DB01301,DrugBank,drug
10026,21243,Josamycin,DB01321,DrugBank,drug
10027,21244,"4-Bromo-2,5-dimethoxyamphetamine",DB01484,DrugBank,drug
10028,21245,Dichloralphenazone,DB01495,DrugBank,drug
10029,21246,Tenamfetamine,DB01509,DrugBank,drug
10030,21247,Chlorhexadol,DB01534,DrugBank,drug
10031,21248,Drotebanol,DB01547,DrugBank,drug
10032,21249,Cathinone,DB01560,DrugBank,drug
10033,21250,"7,9-Dimethylguanine",DB01978,DrugBank,drug
10034,21251,7-Deazaguanine,DB02245,DrugBank,drug
10035,21252,Oxitriptan,DB02959,DrugBank,drug
10036,21253,Valpromide,DB04165,DrugBank,drug
10037,21254,Tramiprosate,DB06527,DrugBank,drug
10038,21255,Ocinaplon,DB06529,DrugBank,drug
10039,21256,Valomaciclovir,DB06575,DrugBank,drug
10040,21257,Dextofisopam,DB06582,DrugBank,drug
10041,21258,Taranabant,DB06624,DrugBank,drug
10042,21259,Triclofos,DB06753,DrugBank,drug
10043,21260,Mebutamate,DB06797,DrugBank,drug
10044,21261,Sulfameter,DB06821,DrugBank,drug
10045,21262,Unoprostone,DB06826,DrugBank,drug
10046,21263,Viomycin,DB06827,DrugBank,drug
10047,21264,Etifoxine,DB08986,DrugBank,drug
10048,21265,Cyclopentamine,DB08999,DrugBank,drug
10049,21266,Cyamemazine,DB09000,DrugBank,drug
10050,21267,Beclamide,DB09011,DrugBank,drug
10051,21268,Benzoctamine,DB09021,DrugBank,drug
10052,21269,Edivoxetine,DB09184,DrugBank,drug
10053,21270,Lortalamine,DB09187,DrugBank,drug
10054,21271,Talopram,DB09190,DrugBank,drug
10055,21272,Brilaroxazine,DB09226,DrugBank,drug
10056,21273,Magnesium Aluminum Silicate,DB11230,DrugBank,drug
10057,21274,Alfaxalone,DB11371,DrugBank,drug
10058,21275,Azaperone,DB11376,DrugBank,drug
10059,21276,Clorsulon,DB11389,DrugBank,drug
10060,21277,Sulfachlorpyridazine,DB11461,DrugBank,drug
10061,21278,Sulfaethoxypyridazine,DB11462,DrugBank,drug
10062,21279,Sulfanitran,DB11463,DrugBank,drug
10063,21280,Sulfaquinoxaline,DB11464,DrugBank,drug
10064,21281,Propiopromazine,DB11540,DrugBank,drug
10065,21282,Romifidine,DB11543,DrugBank,drug
10066,21283,Tiletamine,DB11549,DrugBank,drug
10067,21284,Tricaine,DB11552,DrugBank,drug
10068,21285,Zolazepam,DB11555,DrugBank,drug
10069,21286,Detomidine,DB11556,DrugBank,drug
10070,21287,Psilocybin,DB11664,DrugBank,drug
10071,21288,Mosapride,DB11675,DrugBank,drug
10072,21289,Iferanserin,DB11686,DrugBank,drug
10073,21290,Etiracetam,DB11868,DrugBank,drug
10074,21291,Lanicemine,DB11889,DrugBank,drug
10075,21292,GW842166,DB11903,DrugBank,drug
10076,21293,Idalopirdine,DB11957,DrugBank,drug
10077,21294,Setrobuvir,DB12051,DrugBank,drug
10078,21295,Vabicaserin,DB12071,DrugBank,drug
10079,21296,Imagabalin,DB12105,DrugBank,drug
10080,21297,MK-212,DB12111,DrugBank,drug
10081,21298,Ajulemic acid,DB12193,DrugBank,drug
10082,21299,Cerlapirdine,DB12229,DrugBank,drug
10083,21300,Ecopipam,DB12273,DrugBank,drug
10084,21301,Eltanolone,DB12308,DrugBank,drug
10085,21302,Salvinorin A,DB12327,DrugBank,drug
10086,21303,Carisbamate,DB12338,DrugBank,drug
10087,21304,Piclozotan,DB12361,DrugBank,drug
10088,21305,Esreboxetine,DB12395,DrugBank,drug
10089,21306,Bromperidol,DB12401,DrugBank,drug
10090,21307,Orvepitant,DB12427,DrugBank,drug
10091,21308,GLPG-0492,DB12461,DrugBank,drug
10092,21309,AZD-3043,DB12576,DrugBank,drug
10093,21310,Indiplon,DB12590,DrugBank,drug
10094,21311,Ibipinabant,DB12649,DrugBank,drug
10095,21312,TD-8954,DB12725,DrugBank,drug
10096,21313,Eltoprazine,DB12883,DrugBank,drug
10097,21314,Chlorsulfaquinoxaline,DB12921,DrugBank,drug
10098,21315,Pivagabine,DB12951,DrugBank,drug
10099,21316,Prothipendyl,DB12958,DrugBank,drug
10100,21317,Neosaxitoxin,DB12989,DrugBank,drug
10101,21318,Surinabant,DB13070,DrugBank,drug
10102,21319,Nefiracetam,DB13082,DrugBank,drug
10103,21320,Valnoctamide,DB13099,DrugBank,drug
10104,21321,Butaperazine,DB13213,DrugBank,drug
10105,21322,Sulfadicramide,DB13214,DrugBank,drug
10106,21323,Medifoxamine,DB13219,DrugBank,drug
10107,21324,Apronalide,DB13221,DrugBank,drug
10108,21325,Propanidid,DB13234,DrugBank,drug
10109,21326,Phthalylsulfathiazole,DB13248,DrugBank,drug
10110,21327,Proxibarbal,DB13253,DrugBank,drug
10111,21328,Clothiapine,DB13256,DrugBank,drug
10112,21329,Penimepicycline,DB13264,DrugBank,drug
10113,21330,Sulfaisodimidine,DB13283,DrugBank,drug
10114,21331,Febarbamate,DB13303,DrugBank,drug
10115,21332,Sulfaperin,DB13320,DrugBank,drug
10116,21333,Trichloroethylene,DB13323,DrugBank,drug
10117,21334,Tetrazepam,DB13324,DrugBank,drug
10118,21335,Pyrithyldione,DB13331,DrugBank,drug
10119,21336,Deanol,DB13352,DrugBank,drug
10120,21337,Phenprobamate,DB13354,DrugBank,drug
10121,21338,Styramate,DB13357,DrugBank,drug
10122,21339,Pheneturide,DB13362,DrugBank,drug
10123,21340,Bromisoval,DB13370,DrugBank,drug
10124,21341,Vinbarbital,DB13377,DrugBank,drug
10125,21342,Chlorproethazine,DB13382,DrugBank,drug
10126,21343,Acetylglycinamide chloral hydrate,DB13402,DrugBank,drug
10127,21344,Fenyramidol,DB13414,DrugBank,drug
10128,21345,Thiazinam,DB13420,DrugBank,drug
10129,21346,Phenibut,DB13455,DrugBank,drug
10130,21347,Sulfametomidine,DB13485,DrugBank,drug
10131,21348,Veralipride,DB13523,DrugBank,drug
10132,21349,Gedocarnil,DB13534,DrugBank,drug
10133,21350,Iprazochrome,DB13541,DrugBank,drug
10134,21351,Sulfatolamide,DB13547,DrugBank,drug
10135,21352,Trifluperidol,DB13552,DrugBank,drug
10136,21353,Moperone,DB13554,DrugBank,drug
10137,21354,Sulfamazone,DB13556,DrugBank,drug
10138,21355,Thiopropazate,DB13557,DrugBank,drug
10139,21356,Emylcamate,DB13572,DrugBank,drug
10140,21357,Allobarbital,DB13577,DrugBank,drug
10141,21358,Succinylsulfathiazole,DB13580,DrugBank,drug
10142,21359,Mesterolone,DB13587,DrugBank,drug
10143,21360,Diethyl ether,DB13598,DrugBank,drug
10144,21361,Oxiracetam,DB13601,DrugBank,drug
10145,21362,Fabomotizole,DB13623,DrugBank,drug
10146,21363,Pridinol,DB13642,DrugBank,drug
10147,21364,Hexapropymate,DB13662,DrugBank,drug
10148,21365,Formocortal,DB13664,DrugBank,drug
10149,21366,Fluanisone,DB13665,DrugBank,drug
10150,21367,Niaprazine,DB13687,DrugBank,drug
10151,21368,Vinyl ether,DB13690,DrugBank,drug
10152,21369,Sulfathiourea,DB13699,DrugBank,drug
10153,21370,Sulfaguanidine,DB13726,DrugBank,drug
10154,21371,Cyclobarbital,DB13737,DrugBank,drug
10155,21372,Fazadinium bromide,DB13745,DrugBank,drug
10156,21373,Mephenoxalone,DB13754,DrugBank,drug
10157,21374,Vinylbital,DB13770,DrugBank,drug
10158,21375,Sulfamethoxypyridazine,DB13773,DrugBank,drug
10159,21376,Dixyrazine,DB13784,DrugBank,drug
10160,21377,Reposal,DB13805,DrugBank,drug
10161,21378,Magnesium phosphate,DB13862,DrugBank,drug
10162,21379,Cyclopropane,DB13984,DrugBank,drug
10163,21380,MRK-409,DB13993,DrugBank,drug
10164,21381,Palmidrol,DB14043,DrugBank,drug
10165,21382,Magnesium stearate,DB14077,DrugBank,drug
10166,21383,Salvia miltiorrhiza root,DB14337,DrugBank,drug
10167,21384,Loteprednol,DB00873,DrugBank,drug
10168,21385,Methylprednisolone aceponate,DB14643,DrugBank,drug
10169,21386,Perphenazine enanthate,DB14651,DrugBank,drug
10170,21387,Pyrazolam,DB14718,DrugBank,drug
10171,21388,Cannabinol,DB14737,DrugBank,drug
10172,21389,PCS-499,DB15122,DrugBank,drug
10173,21390,JNJ-26489112,DB15203,DrugBank,drug
10174,21391,"2,5-Dimethoxy-4-ethylamphetamine",DB01467,DrugBank,drug
10175,21392,Methylenedioxyethamphetamine,DB01566,DrugBank,drug
10176,21393,"1,10-Phenanthroline",DB02365,DrugBank,drug
10177,21394,Saralasin,DB06763,DrugBank,drug
10178,21395,Adrafinil,DB08925,DrugBank,drug
10179,21396,Hexoprenaline,DB08957,DrugBank,drug
10180,21397,Etilefrine,DB08985,DrugBank,drug
10181,21398,Cimetropium,DB09271,DrugBank,drug
10182,21399,Iofetamine I-123,DB09480,DrugBank,drug
10183,21400,Secretin porcine,DB09527,DrugBank,drug
10184,21401,Amitraz,DB11373,DrugBank,drug
10185,21402,Metrifonate,DB11473,DrugBank,drug
10186,21403,Atipamezole,DB11481,DrugBank,drug
10187,21404,PF-00610355,DB11871,DrugBank,drug
10188,21405,Ritobegron,DB12080,DrugBank,drug
10189,21406,Abediterol,DB12100,DrugBank,drug
10190,21407,Dopexamine,DB12313,DrugBank,drug
10191,21408,Acotiamide,DB12482,DrugBank,drug
10192,21409,Idazoxan,DB12551,DrugBank,drug
10193,21410,Higenamine,DB12779,DrugBank,drug
10194,21411,Methanesulfonyl Fluoride,DB13058,DrugBank,drug
10195,21412,Mephedrone,DB13108,DrugBank,drug
10196,21413,Octopamine,DB13251,DrugBank,drug
10197,21414,Fenozolone,DB13341,DrugBank,drug
10198,21415,Norfenefrine,DB13378,DrugBank,drug
10199,21416,Oxyfedrine,DB13398,DrugBank,drug
10200,21417,Xenon,DB13453,DrugBank,drug
10201,21418,Paraoxon,DB13495,DrugBank,drug
10202,21419,Rimiterol,DB13559,DrugBank,drug
10203,21420,Methoxyphenamine,DB13624,DrugBank,drug
10204,21421,Tiracizine,DB13635,DrugBank,drug
10205,21422,Ethacizine,DB13645,DrugBank,drug
10206,21423,Tretoquinol,DB13692,DrugBank,drug
10207,21424,Gepefrine,DB13703,DrugBank,drug
10208,21425,Hydroquinine,DB13718,DrugBank,drug
10209,21426,Prenalterol,DB13777,DrugBank,drug
10210,21427,Fosfructose,DB13863,DrugBank,drug
10211,21428,Deoxyepinephrine,DB13917,DrugBank,drug
10212,21429,Chloride ion,DB14547,DrugBank,drug
10213,21430,Racephedrine,DB14752,DrugBank,drug
10214,21431,Hydroquinidine,DB15300,DrugBank,drug
10215,21432,Posiphen,DB15317,DrugBank,drug
10216,21433,SOR-C13,DB15366,DrugBank,drug
10217,21434,Mipomersen,DB05528,DrugBank,drug
10218,21435,Propatyl nitrate,DB13255,DrugBank,drug
10219,21436,Methylpropylpropanediol dinitrate,DB13408,DrugBank,drug
10220,21437,Tenitramine,DB13637,DrugBank,drug
10221,21438,Nitrate,DB14049,DrugBank,drug
10222,21439,Hetacillin,DB00739,DrugBank,drug
10223,21440,Amdinocillin,DB01163,DrugBank,drug
10224,21441,Pivampicillin,DB01604,DrugBank,drug
10225,21442,Pivmecillinam,DB01605,DrugBank,drug
10226,21443,4-Oxoretinol,DB02699,DrugBank,drug
10227,21444,Carindacillin,DB09319,DrugBank,drug
10228,21445,Zuretinol acetate,DB12112,DrugBank,drug
10229,21446,Sultamicillin,DB12127,DrugBank,drug
10230,21447,Temocillin,DB12343,DrugBank,drug
10231,21448,Epicillin,DB13300,DrugBank,drug
10232,21449,Pheneticillin,DB13337,DrugBank,drug
10233,21450,Carfecillin,DB13506,DrugBank,drug
10234,21451,Propicillin,DB13660,DrugBank,drug
10235,21452,Clometocillin,DB13686,DrugBank,drug
10236,21453,Sulbenicillin,DB13693,DrugBank,drug
10237,21454,Penamecillin,DB13739,DrugBank,drug
10238,21455,Talampicillin,DB13814,DrugBank,drug
10239,21456,Aspoxicillin,DB13816,DrugBank,drug
10240,21457,Metampicillin,DB13836,DrugBank,drug
10241,21458,Aramchol,DB11860,DrugBank,drug
10242,21459,Ox bile extract,DB14016,DrugBank,drug
10243,21460,Calaspargase pegol,DB14730,DrugBank,drug
10244,21461,Prostaglandin B2,DB02304,DrugBank,drug
10245,21462,Penicillin G Acyl-Serine,DB02968,DrugBank,drug
10246,21463,Certoparin,DB09261,DrugBank,drug
10247,21464,Potassium lactate,DB09483,DrugBank,drug
10248,21465,Potassium bitartrate,DB11107,DrugBank,drug
10249,21466,Potassium hydroxide,DB11153,DrugBank,drug
10250,21467,Fenprostalene,DB11411,DrugBank,drug
10251,21468,Luprostiol,DB11425,DrugBank,drug
10252,21469,Prostalene,DB11454,DrugBank,drug
10253,21470,Fluprostenol,DB11519,DrugBank,drug
10254,21471,Mannitol busulfan,DB12097,DrugBank,drug
10255,21472,Betulinic Acid,DB12480,DrugBank,drug
10256,21473,Feprazone,DB13364,DrugBank,drug
10257,21474,Pranoprofen,DB13514,DrugBank,drug
10258,21475,Potassium Guaiacolsulfonate,DB13735,DrugBank,drug
10259,21476,Enprostil,DB13824,DrugBank,drug
10260,21477,Potassium permanganate,DB13831,DrugBank,drug
10261,21478,Potassium carbonate,DB13977,DrugBank,drug
10262,21479,Potassium triiodide,DB14492,DrugBank,drug
10263,21480,"(6S)-5,6,7,8-tetrahydrofolic acid",DB02031,DrugBank,drug
10264,21481,Levoleucovorin,DB11596,DrugBank,drug
10265,21482,Tolevamer,DB01344,DrugBank,drug
10266,21483,"3-Aza-2,3-Dihydrogeranyl Diphosphate",DB02369,DrugBank,drug
10267,21484,Thiopyrophosphate,DB02423,DrugBank,drug
10268,21485,Pyrophosphoric acid,DB04160,DrugBank,drug
10269,21486,OXI-4503,DB05143,DrugBank,drug
10270,21487,"1alpha,24S-Dihydroxyvitamin D2",DB06117,DrugBank,drug
10271,21488,Sodium tripolyphosphate,DB11493,DrugBank,drug
10272,21489,1alpha-Hydroxyvitamin D5,DB13097,DrugBank,drug
10273,21490,Phosphate ion,DB14523,DrugBank,drug
