DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,query_direction,query_drug,query_drugbank_id,query_node,target_drug,target_drugbank_id,target_node,raw_target_score,rank,number_filtered,available_candidates_after_filtering,target_tie_count,tied_competitor_count,unique_available_scores
DDInter1551,Pyrophosphoric acid,DB04160,DDInter856,Heparin,DB01109,Moderate,A_to_B,Pyrophosphoric acid,DB04160,10268,Heparin,DB01109,3293,-0.9616009593009949,2195,63,4215,1,0,4215
DDInter1045,Levamlodipine,DB09237,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Levamlodipine,DB09237,3206,0.3501929044723511,497,212,4066,1,0,4066
DDInter1055,Levofloxacin,DB01137,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Levofloxacin,DB01137,3092,-0.8831800818443298,2465,212,4066,1,0,4066
DDInter1084,Lomefloxacin,DB00978,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Lomefloxacin,DB00978,4101,0.2518198490142822,653,212,4066,1,0,4066
DDInter1247,Moxifloxacin,DB00218,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Moxifloxacin,DB00218,4072,0.28509098291397095,586,212,4066,1,0,4066
DDInter1259,Nalidixic acid,DB00779,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Nalidixic acid,DB00779,4093,0.08356526494026184,1269,212,4066,1,0,4066
DDInter1313,Norfloxacin,DB01059,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Norfloxacin,DB01059,4105,0.03299446403980255,1382,212,4066,1,0,4066
DDInter1325,Ofloxacin,DB01165,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Ofloxacin,DB01165,4109,0.18541541695594788,843,212,4066,1,0,4066
DDInter1399,Patiromer,DB09263,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Patiromer,DB09263,10696,0.274374783039093,605,212,4066,1,0,4066
DDInter1419,Penicillamine,DB00859,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Penicillamine,DB00859,9022,-1.0756218433380127,2589,212,4066,1,0,4066
DDInter163,Baloxavir marboxil,DB13997,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Baloxavir marboxil,DB13997,4513,-0.02188248746097088,1480,212,4066,1,0,4066
DDInter1705,Sparfloxacin,DB01208,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Sparfloxacin,DB01208,4110,0.388311505317688,451,212,4066,1,0,4066
DDInter1830,Tolevamer,DB01344,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Tolevamer,DB01344,10265,0.2400866448879242,677,212,4066,1,0,4066
DDInter1864,Triethylenetetramine,DB06824,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Triethylenetetramine,DB06824,9107,-2.5409626960754395,3015,212,4066,1,0,4066
DDInter1887,Trovafloxacin,DB00685,DDInter274,Calcium glubionate anhydrous,DB13142,Moderate,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Trovafloxacin,DB00685,4088,0.063625767827034,1327,212,4066,1,0,4066
DDInter205,Bictegravir,DB11799,DDInter274,Calcium glubionate anhydrous,DB13142,Major,B_to_A,Calcium glubionate anhydrous,DB13142,10277,Bictegravir,DB11799,4447,-0.1053193062543869,1626,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter303,Carteolol,DB00521,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Carteolol,DB00521,3888,1.094895362854004,99,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter383,Cinoxacin,DB00827,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Cinoxacin,DB00827,4097,0.19835339486598969,799,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter384,Ciprofloxacin,DB00537,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Ciprofloxacin,DB00537,2971,-0.2944988012313843,1978,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter489,Deferiprone,DB08826,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Deferiprone,DB08826,4674,-2.155148983001709,2905,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter495,Delafloxacin,DB11943,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Delafloxacin,DB11943,3242,-0.6465391516685486,2287,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter582,Dolutegravir,DB08930,Major,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Dolutegravir,DB08930,4629,-0.29436081647872925,1978,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter631,Eltrombopag,DB06210,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Eltrombopag,DB06210,4137,-0.3685542047023773,2103,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter644,Enoxacin,DB00467,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Enoxacin,DB00467,4083,0.22210201621055603,733,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter681,Estramustine,DB01196,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Estramustine,DB01196,4275,-0.8980945944786072,2481,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter809,Gatifloxacin,DB01044,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Gatifloxacin,DB01044,3068,0.2942018210887909,571,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter813,Gemifloxacin,DB01155,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Gemifloxacin,DB01155,4108,0.2679428160190582,626,212,4066,1,0,4066
DDInter274,Calcium glubionate anhydrous,DB13142,DDInter842,Grepafloxacin,DB00365,Moderate,A_to_B,Calcium glubionate anhydrous,DB13142,10277,Grepafloxacin,DB00365,4076,0.03790222108364105,1377,212,4066,1,0,4066
DDInter1037,Lepirudin,DB00001,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Lepirudin,DB00001,4869,-0.43353271484375,1826,148,4130,1,0,4130
DDInter104,Antithrombin Alfa,DB11166,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Antithrombin Alfa,DB11166,4964,-0.48154836893081665,1893,148,4130,1,0,4130
DDInter105,Antithrombin III human,DB11598,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Antithrombin III human,DB11598,5614,-2.5865318775177,2761,148,4130,1,0,4130
DDInter1053,Levocetirizine,DB06282,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Levocetirizine,DB06282,3164,-5.380192756652832,3726,148,4130,1,0,4130
DDInter1064,Levothyroxine,DB00451,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Levothyroxine,DB00451,2843,-0.4891108274459839,1898,148,4130,1,0,4130
DDInter1074,Liothyronine,DB00279,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Liothyronine,DB00279,2842,-1.3966655731201172,2512,148,4130,1,0,4130
DDInter108,Apixaban,DB06605,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Apixaban,DB06605,3802,-1.4069548845291138,2514,148,4130,1,0,4130
DDInter1081,Lithium carbonate,DB14509,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Lithium carbonate,DB14509,6614,-3.440091133117676,2989,148,4130,1,0,4130
DDInter1091,Loratadine,DB00455,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Loratadine,DB00455,3733,-0.42082858085632324,1808,148,4130,1,0,4130
DDInter1092,Lorazepam,DB00186,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Lorazepam,DB00186,4199,-4.2132954597473145,3218,148,4130,1,0,4130
DDInter1110,Macimorelin,DB13074,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Macimorelin,DB13074,4485,-0.6890239715576172,2105,148,4130,1,0,4130
DDInter1128,Mebendazole,DB00643,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Mebendazole,DB00643,4650,0.7681922912597656,40,148,4130,1,0,4130
DDInter1140,Mefloquine,DB00358,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Mefloquine,DB00358,3484,-0.9648578763008118,2314,148,4130,1,0,4130
DDInter115,Ardeparin,DB00407,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Ardeparin,DB00407,5608,-0.6742018461227417,2099,148,4130,1,0,4130
DDInter1155,Mepyramine,DB06691,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Mepyramine,DB06691,3993,-5.222171306610107,3628,148,4130,1,0,4130
DDInter1168,Methdilazine,DB00902,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Methdilazine,DB00902,6018,0.12348683178424835,1153,148,4130,1,0,4130
DDInter117,Argatroban,DB00278,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Argatroban,DB00278,2929,-0.44496527314186096,1844,148,4130,1,0,4130
DDInter1191,Methylprednisolone,DB00959,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Methylprednisolone,DB00959,3052,-1.0756964683532715,2389,148,4130,1,0,4130
DDInter1195,Meticillin,DB01603,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Meticillin,DB01603,9189,0.07942045480012894,1204,148,4130,1,0,4130
DDInter1202,Metronidazole,DB00916,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Metronidazole,DB00916,3763,-1.0008476972579956,2346,148,4130,1,0,4130
DDInter1207,Mezlocillin,DB00948,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Mezlocillin,DB00948,9193,0.22310039401054382,1063,148,4130,1,0,4130
DDInter121,Artemether,DB06697,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Artemether,DB06697,3805,-0.8306854963302612,2226,148,4130,1,0,4130
DDInter1212,Midazolam,DB00683,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Midazolam,DB00683,3746,-5.206703186035156,3622,148,4130,1,0,4130
DDInter1256,Nafcillin,DB00607,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Nafcillin,DB00607,2988,-0.5334545373916626,1963,148,4130,1,0,4130
DDInter128,Astemizole,DB00637,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Astemizole,DB00637,3743,-1.2053416967391968,2439,148,4130,1,0,4130
DDInter1305,Nitroprusside,DB00325,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Nitroprusside,DB00325,4649,-3.7260618209838867,3071,148,4130,1,0,4130
DDInter134,Atovaquone,DB01117,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Atovaquone,DB01117,4268,-0.19763454794883728,1556,148,4130,1,0,4130
DDInter1354,Oxacillin,DB00713,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Oxacillin,DB00713,7096,-3.726602554321289,3071,148,4130,1,0,4130
DDInter1356,Oxamniquine,DB01096,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Oxamniquine,DB01096,3925,-0.11706617474555969,1439,148,4130,1,0,4130
DDInter1359,Oxazepam,DB00842,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Oxazepam,DB00842,3029,-6.34323787689209,3956,148,4130,1,0,4130
DDInter1394,Paricalcitol,DB00910,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Paricalcitol,DB00910,3709,0.1289965659379959,1151,148,4130,1,0,4130
DDInter1396,Paromomycin,DB01421,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Paromomycin,DB01421,9184,-2.7259950637817383,2790,148,4130,1,0,4130
DDInter1420,Pentamidine,DB00738,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Pentamidine,DB00738,3479,-2.999481201171875,2860,148,4130,1,0,4130
DDInter1441,Phenindamine,DB01619,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Phenindamine,DB01619,6028,0.41575175523757935,829,148,4130,1,0,4130
DDInter1445,Phenoxymethylpenicillin,DB00417,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Phenoxymethylpenicillin,DB00417,7095,0.1382320076227188,1142,148,4130,1,0,4130
DDInter1474,Piperacillin,DB00319,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Piperacillin,DB00319,9045,-3.5381295680999756,3018,148,4130,1,0,4130
DDInter1475,Piperazine,DB00592,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Piperazine,DB00592,3892,-0.3586326241493225,1749,148,4130,1,0,4130
DDInter149,Azatadine,DB00719,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Azatadine,DB00719,4243,-0.22096343338489532,1585,148,4130,1,0,4130
DDInter150,Azathioprine,DB00993,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Azathioprine,DB00993,3056,-2.865440845489502,2824,148,4130,1,0,4130
DDInter1510,Praziquantel,DB01058,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Praziquantel,DB01058,3769,-0.3850801885128021,1773,148,4130,1,0,4130
DDInter1513,Prednisolone,DB00860,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Prednisolone,DB00860,2813,-1.1503286361694336,2421,148,4130,1,0,4130
DDInter1515,Prednisone,DB00635,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Prednisone,DB00635,2807,-1.6003774404525757,2561,148,4130,1,0,4130
DDInter1520,Primaquine,DB01087,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Primaquine,DB01087,3573,-0.8655178546905518,2251,148,4130,1,0,4130
DDInter1531,Proguanil,DB01131,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Proguanil,DB01131,3928,-0.6143814325332642,2039,148,4130,1,0,4130
DDInter1533,Promethazine,DB01069,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Promethazine,DB01069,3078,-4.030873775482178,3167,148,4130,1,0,4130
DDInter1546,Pyrantel,DB11156,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Pyrantel,DB11156,3481,-4.053528308868408,3169,148,4130,1,0,4130
DDInter1550,Pyrimethamine,DB00205,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Pyrimethamine,DB00205,4591,-0.13887730240821838,1467,148,4130,1,0,4130
DDInter1552,Quazepam,DB01589,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Quazepam,DB01589,4301,-5.26081657409668,3647,148,4130,1,0,4130
DDInter1557,Quinine,DB00468,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Quinine,DB00468,3734,-2.248490571975708,2680,148,4130,1,0,4130
DDInter159,Bacampicillin,DB01602,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Bacampicillin,DB01602,9194,0.1713355928659439,1111,148,4130,1,0,4130
DDInter1609,Rivaroxaban,DB06228,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Rivaroxaban,DB06228,3793,-2.100219964981079,2658,148,4130,1,0,4130
DDInter1637,Salsalate,DB01399,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Salsalate,DB01399,4769,-7.347759246826172,4078,148,4130,1,0,4130
DDInter1721,Sulfadiazine,DB00359,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Sulfadiazine,DB00359,4221,-2.51492977142334,2743,148,4130,1,0,4130
DDInter1722,Sulfadoxine,DB01299,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Sulfadoxine,DB01299,9142,0.09039755910634995,1192,148,4130,1,0,4130
DDInter1723,Sulfamethizole,DB00576,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Sulfamethizole,DB00576,2982,-0.18980716168880463,1543,148,4130,1,0,4130
DDInter1724,Sulfamethoxazole,DB01015,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Sulfamethoxazole,DB01015,3062,-2.2458529472351074,2680,148,4130,1,0,4130
DDInter1725,Sulfasalazine,DB00795,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Sulfasalazine,DB00795,4765,-3.0551300048828125,2887,148,4130,1,0,4130
DDInter1761,Temazepam,DB00231,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Temazepam,DB00231,4204,-7.775615692138672,4116,148,4130,1,0,4130
DDInter1770,Terfenadine,DB00342,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Terfenadine,DB00342,3725,-4.010187149047852,3152,148,4130,1,0,4130
DDInter1792,Thiabendazole,DB00730,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Thiabendazole,DB00730,4090,-3.6766409873962402,3053,148,4130,1,0,4130
DDInter1795,Thiopental,DB00599,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Thiopental,DB00599,4617,-3.249591827392578,2946,148,4130,1,0,4130
DDInter1803,Ticarcillin,DB01607,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Ticarcillin,DB01607,9198,0.17076201736927032,1111,148,4130,1,0,4130
DDInter1811,Tinidazole,DB00911,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Tinidazole,DB00911,4256,-4.124633312225342,3189,148,4130,1,0,4130
DDInter1812,Tinzaparin,DB06822,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Tinzaparin,DB06822,4673,-0.7590036392211914,2163,148,4130,1,0,4130
DDInter1828,Tolbutamide,DB01124,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Tolbutamide,DB01124,3087,-1.8086819648742676,2599,148,4130,1,0,4130
DDInter183,Benznidazole,DB11989,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Benznidazole,DB11989,9428,-5.189884662628174,3615,148,4130,1,0,4130
DDInter1855,Triamcinolone,DB00620,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Triamcinolone,DB00620,2806,-1.654226541519165,2571,148,4130,1,0,4130
DDInter1860,Triazolam,DB00897,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Triazolam,DB00897,3759,-3.677590847015381,3053,148,4130,1,0,4130
DDInter1875,Trimetrexate,DB01157,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Trimetrexate,DB01157,3465,-4.385760307312012,3279,148,4130,1,0,4130
DDInter1878,Tripelennamine,DB00792,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Tripelennamine,DB00792,3905,-0.19072769582271576,1545,148,4130,1,0,4130
DDInter1879,Triprolidine,DB00427,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Triprolidine,DB00427,6015,-3.688093662261963,3058,148,4130,1,0,4130
DDInter189,Benzylpenicillin,DB01053,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Benzylpenicillin,DB01053,3071,-0.11501757055521011,1435,148,4130,1,0,4130
DDInter195,Betamethasone,DB00443,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Betamethasone,DB00443,2802,-1.5210881233215332,2537,148,4130,1,0,4130
DDInter1951,Warfarin,DB00682,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Warfarin,DB00682,2999,-1.4835312366485596,2532,148,4130,1,0,4130
DDInter20,Acetylsalicylic acid,DB00945,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Acetylsalicylic acid,DB00945,4564,-2.7221508026123047,2789,148,4130,1,0,4130
DDInter200,Betrixaban,DB12364,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Betrixaban,DB12364,3403,-0.766449511051178,2172,148,4130,1,0,4130
DDInter217,Bivalirudin,DB00006,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Bivalirudin,DB00006,3553,-0.5200192332267761,1939,148,4130,1,0,4130
DDInter23,Acrivastine,DB09488,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Acrivastine,DB09488,6041,-3.1449193954467773,2923,148,4130,1,0,4130
DDInter245,Brompheniramine,DB00835,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Brompheniramine,DB00835,4849,-5.291036605834961,3665,148,4130,1,0,4130
DDInter246,Budesonide,DB01222,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Budesonide,DB01222,2817,-1.8607100248336792,2612,148,4130,1,0,4130
DDInter295,Carbenicillin,DB00578,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Carbenicillin,DB00578,3503,0.07499394565820694,1207,148,4130,1,0,4130
DDInter297,Carbinoxamine,DB00748,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Carbinoxamine,DB00748,6016,-4.199234962463379,3209,148,4130,1,0,4130
DDInter343,Cetirizine,DB00341,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Cetirizine,DB00341,6012,-5.098184585571289,3585,148,4130,1,0,4130
DDInter35,Albendazole,DB00518,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Albendazole,DB00518,4085,-0.7542930245399475,2160,148,4130,1,0,4130
DDInter354,Chlorcyclizine,DB08936,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Chlorcyclizine,DB08936,6039,-0.0981491208076477,1411,148,4130,1,0,4130
DDInter355,Chlordiazepoxide,DB00475,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Chlordiazepoxide,DB00475,8912,-5.9873270988464355,3881,148,4130,1,0,4130
DDInter359,Chloroquine,DB00608,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Chloroquine,DB00608,2989,-2.6170802116394043,2767,148,4130,1,0,4130
DDInter362,Chlorpheniramine,DB01114,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Chlorpheniramine,DB01114,3773,-4.526566982269287,3339,148,4130,1,0,4130
DDInter370,Choline salicylate,DB14006,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Choline salicylate,DB14006,3437,-2.375800609588623,2706,148,4130,1,0,4130
DDInter395,Clemastine,DB00283,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Clemastine,DB00283,3869,-5.346220016479492,3705,148,4130,1,0,4130
DDInter401,Clobazam,DB00349,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Clobazam,DB00349,3873,-4.921508312225342,3506,148,4130,1,0,4130
DDInter411,Clonazepam,DB01068,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Clonazepam,DB01068,3077,-5.343125343322754,3701,148,4130,1,0,4130
DDInter414,Clorazepic acid,DB00628,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Clorazepic acid,DB00628,4237,-5.665226459503174,3807,148,4130,1,0,4130
DDInter418,Cloxacillin,DB01147,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Cloxacillin,DB01147,3094,0.025425707921385765,1252,148,4130,1,0,4130
DDInter45,Alimemazine,DB01246,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Alimemazine,DB01246,6026,-3.55367374420166,3022,148,4130,1,0,4130
DDInter459,Cyproheptadine,DB00434,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Cyproheptadine,DB00434,4660,-5.7040181159973145,3814,148,4130,1,0,4130
DDInter470,Dalteparin,DB06779,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Dalteparin,DB06779,3551,-0.6336517333984375,2057,148,4130,1,0,4130
DDInter471,Danaparoid,DB06754,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Danaparoid,DB06754,5612,-0.8224254846572876,2219,148,4130,1,0,4130
DDInter475,Dapsone,DB00250,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Dapsone,DB00250,3380,-0.6345612406730652,2057,148,4130,1,0,4130
DDInter492,Deflazacort,DB11921,DDInter954,Iodide I-131,DB09293,Moderate,B_to_A,Iodide I-131,DB09293,10287,Deflazacort,DB11921,3834,-1.37949538230896,2504,148,4130,1,0,4130
