DDInter_ID,DDInter_name,DrugBank_ID,PrimeKG_name,PrimeKG_node,mapping_method,mapping_confidence_category
DDInter669,Ertugliflozin,DB11827,Ertugliflozin,3238,exact normalized-name fallback,exact-name match
DDInter67,Amikacin (liposome),,,,none,unmapped
DDInter670,Erythromycin,DB00199,Erythromycin,3719,exact normalized-name fallback,exact-name match
DDInter671,Erythropoietin,DB00016,Erythropoietin,6320,exact normalized-name fallback,exact-name match
DDInter672,Escitalopram,DB01175,Escitalopram,3931,exact normalized-name fallback,exact-name match
DDInter673,Esketamine,DB11823,Esketamine,4450,exact normalized-name fallback,exact-name match
DDInter674,Eslicarbazepine,DB14575,Eslicarbazepine,4524,exact normalized-name fallback,exact-name match
DDInter675,Esmolol,DB00187,Esmolol,3859,exact normalized-name fallback,exact-name match
DDInter676,Esomeprazole,DB00736,Esomeprazole,4245,exact normalized-name fallback,exact-name match
DDInter677,Estazolam,DB01215,Estazolam,4278,exact normalized-name fallback,exact-name match
DDInter678,Esterified estrogens,DB09381,Esterified estrogens,3302,exact normalized-name fallback,exact-name match
DDInter679,Estradiol,DB00783,Estradiol,3018,exact normalized-name fallback,exact-name match
DDInter68,Amiloride,DB00594,Amiloride,3474,exact normalized-name fallback,exact-name match
DDInter680,Estradiol (topical),,,,none,unmapped
DDInter681,Estramustine,DB01196,Estramustine,4275,exact normalized-name fallback,exact-name match
DDInter682,Estrone,DB00655,Estrone,2994,exact normalized-name fallback,exact-name match
DDInter683,Estrone sulfate,DB04574,Estrone sulfate,3146,exact normalized-name fallback,exact-name match
DDInter684,Estrone sulfate (topical),,,,none,unmapped
DDInter685,Eszopiclone,DB00402,Eszopiclone,4224,exact normalized-name fallback,exact-name match
DDInter686,Etacrynic acid,DB00903,Etacrynic acid,3040,exact normalized-name fallback,exact-name match
DDInter687,Etanercept,DB00005,Etanercept,6366,exact normalized-name fallback,exact-name match
DDInter688,Etelcalcetide,,,,none,unmapped
DDInter689,Ethambutol,DB00330,Ethambutol,9185,exact normalized-name fallback,exact-name match
DDInter69,Aminobenzoic acid,,,,none,unmapped
DDInter690,Ethanol,DB00898,Ethanol,3370,exact normalized-name fallback,exact-name match
DDInter691,Ethchlorvynol,DB00189,Ethchlorvynol,8911,exact normalized-name fallback,exact-name match
DDInter692,Ethinylestradiol,DB00977,Ethinylestradiol,3053,exact normalized-name fallback,exact-name match
DDInter693,Ethiodized oil,DB00965,Ethiodized oil,10399,exact normalized-name fallback,exact-name match
DDInter694,Ethionamide,DB00609,Ethionamide,9123,exact normalized-name fallback,exact-name match
DDInter695,Ethosuximide,DB00593,Ethosuximide,4232,exact normalized-name fallback,exact-name match
DDInter696,Ethotoin,DB00754,Ethotoin,3291,exact normalized-name fallback,exact-name match
DDInter697,Etidocaine,DB08987,Etidocaine,9092,exact normalized-name fallback,exact-name match
DDInter698,Etidronic acid,DB01077,Etidronic acid,6211,exact normalized-name fallback,exact-name match
DDInter699,Etodolac,DB00749,Etodolac,3010,exact normalized-name fallback,exact-name match
DDInter7,Abemaciclib,DB12001,Abemaciclib,3245,exact normalized-name fallback,exact-name match
DDInter70,Aminocaproic acid,DB00513,Aminocaproic acid,4633,exact normalized-name fallback,exact-name match
DDInter700,Etomidate,DB00292,Etomidate,3341,exact normalized-name fallback,exact-name match
DDInter701,Etonogestrel,DB00294,Etonogestrel,2932,exact normalized-name fallback,exact-name match
DDInter702,Etoposide,DB00773,Etoposide,3387,exact normalized-name fallback,exact-name match
DDInter703,Etravirine,DB06414,Etravirine,4349,exact normalized-name fallback,exact-name match
DDInter704,Everolimus,DB01590,Everolimus,3959,exact normalized-name fallback,exact-name match
DDInter705,Exemestane,DB00990,Exemestane,3600,exact normalized-name fallback,exact-name match
DDInter706,Exenatide,DB01276,Exenatide,3111,exact normalized-name fallback,exact-name match
DDInter707,Ezetimibe,DB00973,Ezetimibe,4260,exact normalized-name fallback,exact-name match
DDInter708,Ezogabine,DB04953,Ezogabine,4627,exact normalized-name fallback,exact-name match
DDInter709,Factor IX Complex (Human),DB11330,Factor IX Complex (Human),9482,exact normalized-name fallback,exact-name match
DDInter71,Aminoglutethimide,DB00357,Aminoglutethimide,4220,exact normalized-name fallback,exact-name match
DDInter710,Factor XIII (human),DB12909,Factor XIII (human),9500,exact normalized-name fallback,exact-name match
DDInter711,Famciclovir,DB00426,Famciclovir,4631,exact normalized-name fallback,exact-name match
DDInter712,Famotidine,DB00927,Famotidine,4099,exact normalized-name fallback,exact-name match
DDInter713,Febuxostat,DB04854,Febuxostat,8028,exact normalized-name fallback,exact-name match
DDInter714,Fedratinib,DB12500,Fedratinib,4033,exact normalized-name fallback,exact-name match
DDInter715,Felbamate,DB00949,Felbamate,4258,exact normalized-name fallback,exact-name match
DDInter716,Felodipine,DB01023,Felodipine,3767,exact normalized-name fallback,exact-name match
DDInter717,Fenfluramine,DB00574,Fenfluramine,3740,exact normalized-name fallback,exact-name match
DDInter718,Fenofibrate,DB01039,Fenofibrate,3067,exact normalized-name fallback,exact-name match
DDInter719,Fenofibric acid,DB13873,Fenofibric acid,5051,exact normalized-name fallback,exact-name match
DDInter72,Aminolevulinic acid,DB00855,Aminolevulinic acid,4966,exact normalized-name fallback,exact-name match
DDInter720,Fenoldopam,DB00800,Fenoldopam,4795,exact normalized-name fallback,exact-name match
DDInter721,Fenoprofen,DB00573,Fenoprofen,2980,exact normalized-name fallback,exact-name match
DDInter722,Fentanyl,DB00813,Fentanyl,3024,exact normalized-name fallback,exact-name match
DDInter723,Ferric carboxymaltose,DB08917,Ferric carboxymaltose,10323,exact normalized-name fallback,exact-name match
DDInter724,Ferric derisomaltose,DB15617,Ferric derisomaltose,5214,exact normalized-name fallback,exact-name match
DDInter725,Ferrous fumarate,DB14491,Ferrous fumarate,5130,exact normalized-name fallback,exact-name match
DDInter726,Ferrous gluconate,DB14488,Ferrous gluconate,5127,exact normalized-name fallback,exact-name match
DDInter727,Ferrous sulfate anhydrous,DB13257,Ferrous sulfate anhydrous,3490,exact normalized-name fallback,exact-name match
DDInter728,Ferumoxides,DB09508,Ferumoxides,10303,exact normalized-name fallback,exact-name match
DDInter729,Ferumoxsil,DB09507,Ferumoxsil,10302,exact normalized-name fallback,exact-name match
DDInter73,Aminolevulinic acid (topical),,,,none,unmapped
DDInter730,Ferumoxytol,DB06215,Ferumoxytol,8983,exact normalized-name fallback,exact-name match
DDInter731,Fesoterodine,DB06702,Fesoterodine,3995,exact normalized-name fallback,exact-name match
DDInter732,Fexofenadine,DB00950,Fexofenadine,3049,exact normalized-name fallback,exact-name match
DDInter733,Fibrinogen human,DB09222,Fibrinogen human,9469,exact normalized-name fallback,exact-name match
DDInter734,Fidaxomicin,DB08874,Fidaxomicin,4378,exact normalized-name fallback,exact-name match
DDInter735,Filgrastim,DB00099,Filgrastim,5895,exact normalized-name fallback,exact-name match
DDInter736,Finasteride,DB01216,Finasteride,3779,exact normalized-name fallback,exact-name match
DDInter737,Fingolimod,DB08868,Fingolimod,4612,exact normalized-name fallback,exact-name match
DDInter738,Flavoxate,DB01148,Flavoxate,5099,exact normalized-name fallback,exact-name match
DDInter739,Flax seed,,,,none,unmapped
DDInter74,Aminophylline,DB01223,Aminophylline,4111,exact normalized-name fallback,exact-name match
DDInter740,Flecainide,DB01195,Flecainide,3099,exact normalized-name fallback,exact-name match
DDInter741,Flibanserin,DB04908,Flibanserin,4326,exact normalized-name fallback,exact-name match
DDInter742,Floxuridine,DB00322,Floxuridine,3287,exact normalized-name fallback,exact-name match
DDInter743,Fluconazole,DB00196,Fluconazole,3718,exact normalized-name fallback,exact-name match
DDInter744,Flucytosine,DB01099,Flucytosine,6782,exact normalized-name fallback,exact-name match
DDInter745,Fludarabine,DB01073,Fludarabine,5755,exact normalized-name fallback,exact-name match
DDInter746,Fludeoxyglucose (18F),DB09502,Fludeoxyglucose (18F),3564,exact normalized-name fallback,exact-name match
DDInter747,Fludrocortisone,DB00687,Fludrocortisone,2810,exact normalized-name fallback,exact-name match
DDInter748,Flumazenil,DB01205,Flumazenil,6084,exact normalized-name fallback,exact-name match
DDInter749,Flunisolide,DB00180,Flunisolide,2797,exact normalized-name fallback,exact-name match
DDInter75,Aminosalicylic acid,DB00233,Aminosalicylic acid,3555,exact normalized-name fallback,exact-name match
DDInter750,Flunisolide (nasal),,,,none,unmapped
DDInter751,Fluocinolone acetonide,DB00591,Fluocinolone acetonide,2804,exact normalized-name fallback,exact-name match
DDInter752,Fluocinonide,DB01047,Fluocinonide,2816,exact normalized-name fallback,exact-name match
DDInter753,Fluocinonide (topical),,,,none,unmapped
DDInter755,Fluorometholone,DB00324,Fluorometholone,2800,exact normalized-name fallback,exact-name match
DDInter756,Fluorometholone (ophthalmic),,,,none,unmapped
DDInter757,Fluorouracil,DB00544,Fluorouracil,2973,exact normalized-name fallback,exact-name match
DDInter758,Fluoxetine,DB00472,Fluoxetine,2959,exact normalized-name fallback,exact-name match
DDInter759,Fluoxymesterone,DB01185,Fluoxymesterone,3310,exact normalized-name fallback,exact-name match
DDInter76,Amiodarone,DB01118,Amiodarone,3085,exact normalized-name fallback,exact-name match
DDInter760,Fluphenazine,DB00623,Fluphenazine,3893,exact normalized-name fallback,exact-name match
DDInter761,Flurandrenolide (topical),,,,none,unmapped
DDInter762,Flurazepam,DB00690,Flurazepam,4240,exact normalized-name fallback,exact-name match
DDInter763,Flurbiprofen,DB00712,Flurbiprofen,3002,exact normalized-name fallback,exact-name match
DDInter764,Flurbiprofen (ophthalmic),,,,none,unmapped
DDInter765,Flutamide,DB00499,Flutamide,3570,exact normalized-name fallback,exact-name match
DDInter766,Fluticasone,DB13867,Fluticasone,2823,exact normalized-name fallback,exact-name match
DDInter767,Fluticasone (nasal),,,,none,unmapped
DDInter768,Fluticasone (topical),,,,none,unmapped
DDInter769,Fluvastatin,DB01095,Fluvastatin,3770,exact normalized-name fallback,exact-name match
DDInter77,Amisulpride,DB06288,Amisulpride,6056,exact normalized-name fallback,exact-name match
DDInter770,Fluvoxamine,DB00176,Fluvoxamine,3856,exact normalized-name fallback,exact-name match
DDInter771,Folic acid,DB00158,Folic acid,3461,exact normalized-name fallback,exact-name match
DDInter772,Follitropin,DB00066,Follitropin,5887,exact normalized-name fallback,exact-name match
DDInter773,Fomepizole,DB01213,Fomepizole,4602,exact normalized-name fallback,exact-name match
DDInter775,Fondaparinux,DB00569,Fondaparinux,5418,exact normalized-name fallback,exact-name match
DDInter776,Formoterol,DB00983,Formoterol,3055,exact normalized-name fallback,exact-name match
DDInter777,Fosamprenavir,DB01319,Fosamprenavir,4286,exact normalized-name fallback,exact-name match
DDInter778,Fosaprepitant,DB06717,Fosaprepitant,4361,exact normalized-name fallback,exact-name match
DDInter779,Foscarnet,DB00529,Foscarnet,9010,exact normalized-name fallback,exact-name match
DDInter78,Amitriptyline,DB00321,Amitriptyline,2939,exact normalized-name fallback,exact-name match
DDInter780,Fosfomycin,DB00828,Fosfomycin,9204,exact normalized-name fallback,exact-name match
DDInter781,Fosinopril,DB00492,Fosinopril,5470,exact normalized-name fallback,exact-name match
DDInter782,Fosnetupitant,DB14019,Fosnetupitant,4514,exact normalized-name fallback,exact-name match
DDInter783,Fosphenytoin,DB01320,Fosphenytoin,3113,exact normalized-name fallback,exact-name match
DDInter784,Fospropofol,DB06716,Fospropofol,3171,exact normalized-name fallback,exact-name match
DDInter785,Fostamatinib,DB12010,Fostamatinib,4457,exact normalized-name fallback,exact-name match
DDInter786,Fostemsavir,DB11796,Fostemsavir,3236,exact normalized-name fallback,exact-name match
DDInter787,Frangula purshiana bark,DB15478,Frangula purshiana bark,9818,exact normalized-name fallback,exact-name match
DDInter788,Frovatriptan,DB00998,Frovatriptan,4103,exact normalized-name fallback,exact-name match
DDInter789,Fulvestrant,DB00947,Fulvestrant,4257,exact normalized-name fallback,exact-name match
DDInter79,Amlodipine,DB00381,Amlodipine,3727,exact normalized-name fallback,exact-name match
DDInter790,Furosemide,DB00695,Furosemide,3000,exact normalized-name fallback,exact-name match
DDInter791,Gabapentin,DB00996,Gabapentin,3492,exact normalized-name fallback,exact-name match
DDInter792,Gadobenic acid,DB00743,Gadobenic acid,3008,exact normalized-name fallback,exact-name match
DDInter793,Gadobutrol,,,,none,unmapped
DDInter794,Gadodiamide,DB00225,Gadodiamide,9568,exact normalized-name fallback,exact-name match
DDInter795,Gadofosveset trisodium,DB06705,Gadofosveset trisodium,3169,exact normalized-name fallback,exact-name match
DDInter796,Gadopentetic acid,DB00789,Gadopentetic acid,8479,exact normalized-name fallback,exact-name match
DDInter797,Gadoteric acid,DB09132,Gadoteric acid,9584,exact normalized-name fallback,exact-name match
DDInter798,Gadoteridol,DB00597,Gadoteridol,9570,exact normalized-name fallback,exact-name match
DDInter799,Gadoversetamide,,,,none,unmapped
DDInter8,Abiraterone,DB05812,Abiraterone,3159,exact normalized-name fallback,exact-name match
DDInter80,Ammonium chloride,DB06767,Ammonium chloride,9106,exact normalized-name fallback,exact-name match
DDInter800,Gadoxetic acid,DB08884,Gadoxetic acid,9027,exact normalized-name fallback,exact-name match
DDInter801,Galactose,,,,none,unmapped
DDInter802,Galantamine,DB00674,Galantamine,3896,exact normalized-name fallback,exact-name match
DDInter803,Gallium chloride Ga-67,,,,none,unmapped
DDInter804,Gallium nitrate,DB05260,Gallium nitrate,2899,exact normalized-name fallback,exact-name match
DDInter805,gamma-Aminobutyric acid,,,,none,unmapped
DDInter806,Ganciclovir,DB01004,Ganciclovir,9046,exact normalized-name fallback,exact-name match
DDInter807,Ganirelix,,,,none,unmapped
DDInter808,Garlic,DB10532,Garlic,9998,exact normalized-name fallback,exact-name match
DDInter809,Gatifloxacin,DB01044,Gatifloxacin,3068,exact normalized-name fallback,exact-name match
DDInter81,Amobarbital,DB01351,Amobarbital,5849,exact normalized-name fallback,exact-name match
DDInter810,Gefitinib,DB00317,Gefitinib,2938,exact normalized-name fallback,exact-name match
DDInter811,Gemcitabine,DB00441,Gemcitabine,4196,exact normalized-name fallback,exact-name match
DDInter812,Gemfibrozil,DB01241,Gemfibrozil,3107,exact normalized-name fallback,exact-name match
DDInter813,Gemifloxacin,DB01155,Gemifloxacin,4108,exact normalized-name fallback,exact-name match
DDInter814,Gemtuzumab ozogamicin,DB00056,Gemtuzumab ozogamicin,6328,exact normalized-name fallback,exact-name match
DDInter815,Gentamicin,DB00798,Gentamicin,5774,exact normalized-name fallback,exact-name match
DDInter816,Gentamicin (topical),,,,none,unmapped
DDInter817,Gilteritinib,DB12141,Gilteritinib,3246,exact normalized-name fallback,exact-name match
DDInter818,Ginger,,,,none,unmapped
DDInter819,Ginkgo biloba,DB01381,Ginkgo biloba,4292,exact normalized-name fallback,exact-name match
DDInter82,Amoxapine,DB00543,Amoxapine,3323,exact normalized-name fallback,exact-name match
DDInter820,Ginseng,DB01404,Ginseng,5537,exact normalized-name fallback,exact-name match
DDInter821,Givosiran,DB15066,Givosiran,9294,exact normalized-name fallback,exact-name match
DDInter822,Glasdegib,DB11978,Glasdegib,3244,exact normalized-name fallback,exact-name match
DDInter823,Glatiramer,DB05259,Glatiramer,8107,exact normalized-name fallback,exact-name match
DDInter824,Glecaprevir,DB13879,Glecaprevir,4508,exact normalized-name fallback,exact-name match
DDInter825,Glimepiride,DB00222,Glimepiride,4553,exact normalized-name fallback,exact-name match
DDInter826,Glipizide,DB01067,Glipizide,3076,exact normalized-name fallback,exact-name match
DDInter827,Glucagon,DB00040,Glucagon,6157,exact normalized-name fallback,exact-name match
DDInter828,Glucarpidase,DB08898,Glucarpidase,10402,exact normalized-name fallback,exact-name match
DDInter829,Glucosamine,DB01296,Glucosamine,4978,exact normalized-name fallback,exact-name match
DDInter83,Amoxicillin,DB01060,Amoxicillin,3074,exact normalized-name fallback,exact-name match
DDInter830,Glutamic acid,DB00142,Glutamic acid,4691,exact normalized-name fallback,exact-name match
DDInter831,Glyburide,DB01016,Glyburide,3063,exact normalized-name fallback,exact-name match
DDInter832,Glycerin,DB09462,Glycerin,3495,exact normalized-name fallback,exact-name match
DDInter833,Glycerol phenylbutyrate,DB08909,Glycerol phenylbutyrate,3508,exact normalized-name fallback,exact-name match
DDInter834,Glycopyrronium,DB00986,Glycopyrronium,4850,exact normalized-name fallback,exact-name match
DDInter835,Glycopyrronium (topical),,,,none,unmapped
DDInter836,Goldenseal,,,,none,unmapped
DDInter837,Golimumab,DB06674,Golimumab,6384,exact normalized-name fallback,exact-name match
DDInter838,Gonadorelin,DB00644,Gonadorelin,5357,exact normalized-name fallback,exact-name match
DDInter839,Goserelin,DB00014,Goserelin,5251,exact normalized-name fallback,exact-name match
DDInter84,Amphetamine,DB00182,Amphetamine,3857,exact normalized-name fallback,exact-name match
DDInter840,Granisetron,DB00889,Granisetron,4254,exact normalized-name fallback,exact-name match
DDInter841,Grazoprevir,DB11575,Grazoprevir,3226,exact normalized-name fallback,exact-name match
DDInter842,Grepafloxacin,DB00365,Grepafloxacin,4076,exact normalized-name fallback,exact-name match
DDInter843,Griseofulvin,DB00400,Griseofulvin,4079,exact normalized-name fallback,exact-name match
DDInter844,Guanabenz,DB00629,Guanabenz,4087,exact normalized-name fallback,exact-name match
DDInter845,Guanadrel,DB00226,Guanadrel,6087,exact normalized-name fallback,exact-name match
DDInter846,Guanethidine,DB01170,Guanethidine,6091,exact normalized-name fallback,exact-name match
DDInter847,Guanfacine,DB01018,Guanfacine,4263,exact normalized-name fallback,exact-name match
DDInter848,Guanidine,DB00536,Guanidine,5248,exact normalized-name fallback,exact-name match
DDInter849,Guselkumab,DB11834,Guselkumab,8354,exact normalized-name fallback,exact-name match
DDInter85,Amphotericin B,DB00681,Amphotericin B,4239,exact normalized-name fallback,exact-name match
DDInter850,Halazepam,DB00801,Halazepam,8913,exact normalized-name fallback,exact-name match
DDInter851,Halcinonide (topical),,,,none,unmapped
DDInter852,Halofantrine,DB01218,Halofantrine,3781,exact normalized-name fallback,exact-name match
DDInter853,Haloperidol,DB00502,Haloperidol,3735,exact normalized-name fallback,exact-name match
DDInter854,Halothane,DB01159,Halothane,3095,exact normalized-name fallback,exact-name match
DDInter855,Hemin,DB03404,Hemin,9385,exact normalized-name fallback,exact-name match
DDInter856,Heparin,DB01109,Heparin,3293,exact normalized-name fallback,exact-name match
DDInter857,Heparin (flush),,,,none,unmapped
DDInter858,Hepatitis A Vaccine,DB10989,Hepatitis A Vaccine,9671,exact normalized-name fallback,exact-name match
DDInter86,Amphotericin B (cholesteryl sulfate),,,,none,unmapped
DDInter860,Hepatitis B Vaccine (Recombinant),DB11627,Hepatitis B Vaccine (Recombinant),9685,exact normalized-name fallback,exact-name match
DDInter861,Hexachlorophene (topical),,,,none,unmapped
DDInter862,Hexaminolevulinate,DB06261,Hexaminolevulinate,10598,exact normalized-name fallback,exact-name match
DDInter863,Histamine,DB05381,Histamine,4195,exact normalized-name fallback,exact-name match
DDInter864,Histrelin,DB06788,Histrelin,5363,exact normalized-name fallback,exact-name match
DDInter865,Homatropine,DB11181,Homatropine,4550,exact normalized-name fallback,exact-name match
DDInter866,Homatropine (ophthalmic),,,,none,unmapped
DDInter867,Human adenovirus e serotype 4 strain cl-68578 antigen,DB14409,Human adenovirus e serotype 4 strain cl-68578 antigen,9729,exact normalized-name fallback,exact-name match
DDInter868,Human botulinum neurotoxin A/B immune globulin,,,,none,unmapped
DDInter869,Human C1-esterase inhibitor,DB06404,Human C1-esterase inhibitor,4887,exact normalized-name fallback,exact-name match
DDInter87,Amphotericin B (lipid complex),,,,none,unmapped
DDInter870,Human cytomegalovirus immune globulin,DB13886,Human cytomegalovirus immune globulin,9929,exact normalized-name fallback,exact-name match
DDInter871,Human immunoglobulin G (intramuscular),,,,none,unmapped
DDInter872,Human immunoglobulin G (intravenous and subcutaneous),,,,none,unmapped
DDInter873,Human immunoglobulin G (intravenous),,,,none,unmapped
DDInter874,Human immunoglobulin G (subcutaneous),,,,none,unmapped
DDInter875,Human papillomavirus type 11 L1 capsid protein antigen,,,,none,unmapped
DDInter877,Human Rho(D) immune globulin,,,,none,unmapped
DDInter88,Amphotericin B (liposomal),,,,none,unmapped
DDInter880,Hyaluronic acid,,,,none,unmapped
DDInter881,Hyaluronidase,DB14740,Hyaluronidase,7017,exact normalized-name fallback,exact-name match
DDInter882,Hydralazine,DB01275,Hydralazine,3110,exact normalized-name fallback,exact-name match
DDInter883,Hydrochlorothiazide,DB00999,Hydrochlorothiazide,3059,exact normalized-name fallback,exact-name match
DDInter884,Hydrocodone,DB00956,Hydrocodone,3915,exact normalized-name fallback,exact-name match
DDInter885,Hydrocortisone,DB00741,Hydrocortisone,2811,exact normalized-name fallback,exact-name match
DDInter886,Hydrocortisone (ophthalmic),,,,none,unmapped
DDInter887,Hydrocortisone (topical),,,,none,unmapped
DDInter888,Hydrocortisone butyrate,DB14540,Hydrocortisone butyrate,2826,exact normalized-name fallback,exact-name match
DDInter889,Hydroflumethiazide,DB00774,Hydroflumethiazide,3016,exact normalized-name fallback,exact-name match
DDInter89,Ampicillin,DB00415,Ampicillin,2950,exact normalized-name fallback,exact-name match
DDInter890,Hydromorphone,DB00327,Hydromorphone,2940,exact normalized-name fallback,exact-name match
DDInter891,Hydroxocobalamin,DB00200,Hydroxocobalamin,2889,exact normalized-name fallback,exact-name match
DDInter892,Hydroxyamphetamine (ophthalmic),,,,none,unmapped
DDInter893,Hydroxychloroquine,DB01611,Hydroxychloroquine,3130,exact normalized-name fallback,exact-name match
DDInter894,Hydroxyurea,DB01005,Hydroxyurea,3917,exact normalized-name fallback,exact-name match
DDInter895,Hydroxyzine,DB00557,Hydroxyzine,2976,exact normalized-name fallback,exact-name match
DDInter896,Hyoscyamine,DB00424,Hyoscyamine,4840,exact normalized-name fallback,exact-name match
DDInter897,Ibandronate,DB00710,Ibandronate,6513,exact normalized-name fallback,exact-name match
DDInter898,Ibritumomab tiuxetan,DB00078,Ibritumomab tiuxetan,5010,exact normalized-name fallback,exact-name match
DDInter899,Ibrutinib,DB09053,Ibrutinib,3194,exact normalized-name fallback,exact-name match
DDInter9,Acalabrutinib,DB11703,Acalabrutinib,3233,exact normalized-name fallback,exact-name match
DDInter90,Amprenavir,DB00701,Amprenavir,3749,exact normalized-name fallback,exact-name match
DDInter900,Ibuprofen,DB01050,Ibuprofen,3070,exact normalized-name fallback,exact-name match
DDInter901,Ibutilide,DB00308,Ibutilide,5085,exact normalized-name fallback,exact-name match
DDInter902,Icatibant,DB06196,Icatibant,7359,exact normalized-name fallback,exact-name match
DDInter903,Icosapent,DB00159,Icosapent,2914,exact normalized-name fallback,exact-name match
DDInter904,Idarubicin,DB01177,Idarubicin,3932,exact normalized-name fallback,exact-name match
DDInter905,Idelalisib,DB09054,Idelalisib,3816,exact normalized-name fallback,exact-name match
DDInter906,Ifosfamide,DB01181,Ifosfamide,3391,exact normalized-name fallback,exact-name match
DDInter907,Iloperidone,DB04946,Iloperidone,3789,exact normalized-name fallback,exact-name match
DDInter908,Iloprost,DB01088,Iloprost,5005,exact normalized-name fallback,exact-name match
DDInter909,Imatinib,DB00619,Imatinib,2990,exact normalized-name fallback,exact-name match
DDInter91,Amrinone,DB01427,Amrinone,6005,exact normalized-name fallback,exact-name match
DDInter910,Imiglucerase,,,,none,unmapped
DDInter911,Imipenem,DB01598,Imipenem,3580,exact normalized-name fallback,exact-name match
DDInter912,Imipramine,DB00458,Imipramine,2956,exact normalized-name fallback,exact-name match
DDInter913,Imiquimod,DB00724,Imiquimod,4244,exact normalized-name fallback,exact-name match
DDInter914,Imiquimod (topical),,,,none,unmapped
DDInter915,Indacaterol,DB05039,Indacaterol,4329,exact normalized-name fallback,exact-name match
DDInter916,Indapamide,DB00808,Indapamide,3023,exact normalized-name fallback,exact-name match
DDInter917,Indinavir,DB00224,Indinavir,3722,exact normalized-name fallback,exact-name match
DDInter918,Indium In-111 oxyquinoline,,,,none,unmapped
DDInter919,Indium In-111 pentetate,,,,none,unmapped
DDInter92,Amyl Nitrite,DB01612,Amyl Nitrite,3419,exact normalized-name fallback,exact-name match
DDInter920,Indium In-111 pentetreotide,,,,none,unmapped
DDInter921,Indomethacin,DB00328,Indomethacin,2941,exact normalized-name fallback,exact-name match
DDInter922,Inebilizumab,DB12530,Inebilizumab,8428,exact normalized-name fallback,exact-name match
DDInter923,Infliximab,DB00065,Infliximab,6368,exact normalized-name fallback,exact-name match
DDInter924,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),,,,none,unmapped
DDInter925,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),,,,none,unmapped
DDInter926,Inotersen,DB14713,Inotersen,9218,exact normalized-name fallback,exact-name match
DDInter927,Inotuzumab ozogamicin,DB05889,Inotuzumab ozogamicin,5341,exact normalized-name fallback,exact-name match
DDInter928,Insulin aspart (aspart protamine),,,,none,unmapped
DDInter929,Insulin aspart (aspart),,,,none,unmapped
DDInter93,Anagrelide,DB00261,Anagrelide,4073,exact normalized-name fallback,exact-name match
DDInter930,Insulin degludec,DB09564,Insulin degludec,3218,exact normalized-name fallback,exact-name match
DDInter931,Insulin detemir,DB01307,Insulin detemir,3112,exact normalized-name fallback,exact-name match
DDInter932,Insulin glargine,DB00047,Insulin glargine,4066,exact normalized-name fallback,exact-name match
DDInter933,Insulin glulisine,DB01309,Insulin glulisine,4115,exact normalized-name fallback,exact-name match
DDInter934,Insulin human,DB00030,Insulin human,3582,exact normalized-name fallback,exact-name match
DDInter935,"Insulin human (inhalation, rapid acting)",,,,none,unmapped
DDInter936,Insulin human (isophane),,,,none,unmapped
DDInter937,Insulin human (regular),,,,none,unmapped
DDInter938,Insulin human (zinc extended),,,,none,unmapped
DDInter939,Insulin human (zinc),,,,none,unmapped
DDInter94,Anakinra,DB00026,Anakinra,6181,exact normalized-name fallback,exact-name match
DDInter940,Insulin lispro,DB00046,Insulin lispro,4065,exact normalized-name fallback,exact-name match
DDInter941,Insulin lispro (protamine),,,,none,unmapped
DDInter942,"Interferon alfa-2a, Recombinant",DB00034,"Interferon alfa-2a, Recombinant",4064,exact normalized-name fallback,exact-name match
DDInter943,Interferon alfa-2b,DB00105,Interferon alfa-2b,4071,exact normalized-name fallback,exact-name match
DDInter944,Interferon alfa-n1,DB00011,Interferon alfa-n1,4061,exact normalized-name fallback,exact-name match
DDInter945,Interferon alfa-n3,DB00018,Interferon alfa-n3,4062,exact normalized-name fallback,exact-name match
DDInter946,Interferon alfacon-1,DB00069,Interferon alfacon-1,4069,exact normalized-name fallback,exact-name match
DDInter947,Interferon beta-1a,DB00060,Interferon beta-1a,4067,exact normalized-name fallback,exact-name match
DDInter948,Interferon beta-1b,DB00068,Interferon beta-1b,4068,exact normalized-name fallback,exact-name match
DDInter949,Interferon gamma-1b,DB00033,Interferon gamma-1b,4063,exact normalized-name fallback,exact-name match
DDInter95,Anastrozole,DB01217,Anastrozole,3780,exact normalized-name fallback,exact-name match
DDInter950,Inulin,,,,none,unmapped
DDInter951,Iobenguane (I-123),,,,none,unmapped
DDInter952,Iobenguane (I-131),,,,none,unmapped
DDInter953,Iodide I-123,,,,none,unmapped
DDInter954,Iodide I-131,DB09293,Iodide I-131,10287,exact normalized-name fallback,exact-name match
DDInter955,Iodine,,,,none,unmapped
DDInter956,Iodine (topical),,,,none,unmapped
DDInter957,Iodipamide,DB04711,Iodipamide,3148,exact normalized-name fallback,exact-name match
DDInter958,Iodixanol,DB01249,Iodixanol,9572,exact normalized-name fallback,exact-name match
DDInter959,Ioflupane I-123,DB08824,Ioflupane I-123,9009,exact normalized-name fallback,exact-name match
DDInter960,Iohexol,DB01362,Iohexol,10400,exact normalized-name fallback,exact-name match
DDInter961,Iopamidol,DB08947,Iopamidol,10401,exact normalized-name fallback,exact-name match
